frame_idx,frame_time,steering_angle,steering_angle_prev_100ms,steering_angle_prev_200ms,speed,yaw_rate,velocity_x,velocity_y,velocity_z,time_diff_steering,time_diff_speed,time_diff_gyro
391,9333.694656,-0.30000000000000004,-0.4,0.0,[20.96875],0.0016021728515625,-7.441398657186616,-10.334626217776687,-16.860846690415805,0.0008688126672495855,0.004560374332868378,0.02596801300023799
392,9333.744655,-0.30000000000000004,-0.4,-0.30000000000000004,[21.02986111],0.0016021728515625,-7.469712855459376,-10.360565545968633,-16.85145838142441,0.00045907299863756634,0.004983082666512928,0.02403098700051487
393,9333.794672,-0.4,-0.30000000000000004,-0.4,[21.03958333],-0.001556396484375,-7.498202236317648,-10.388957146105751,-16.86331817598664,0.0022254276664170902,0.007632802333318978,0.02574449299936532
394,9333.84469,-0.5,-0.30000000000000004,-0.4,[21.04375],-0.001556396484375,-7.522813868887853,-10.417662082538143,-16.887611748993116,0.004842093334445963,0.0057625526660558535,0.02427350700054376
395,9333.894656,-0.5,-0.30000000000000004,-0.30000000000000004,[21.10833333],-0.0050506591796875,-7.544255535383309,-10.442462728426941,-16.90934405638603,0.00538930233415158,0.0027510833333508344,0.025552973998856032
396,9333.944706,-0.6000000000000001,-0.5,-0.30000000000000004,[21.13055556],-0.0050506591796875,-7.545014486801062,-10.460294654538032,-16.92552143813512,0.0027286246677249437,0.002625708000778104,0.024497026000972255
397,9333.994648,-0.7999999999999999,-0.5,-0.30000000000000004,[21.09930556],-0.0001373291015625,-7.549813406318523,-10.46166389145354,-16.947780451522934,0.0025710940008139005,0.003043259999685688,0.025353454000651254
398,9334.044653,-1.0,-0.6000000000000001,-0.5,[21.17013889],-0.0001373291015625,-7.546891358882039,-10.466253997404891,-16.962058646711743,0.005600229000265244,0.003368302333910833,0.02465154600031383
399,9334.094658,-1.3,-0.7000000000000001,-0.5,[21.15347222],0.0015869140625,-7.548172282316272,-10.471384433696793,-16.96772592137847,0.0002186873334721895,0.005398843333750847,0.025135935000434984
400,9334.144652,-1.7,-0.8999999999999999,-0.6000000000000001,[21.21041667],0.0015869140625,-7.540420458795051,-10.484565516394253,-16.962804518638663,5.5374999647028744e-05,0.005390406000515213,0.024858065000444185
401,9334.194649000001,-2.2,-1.2,-0.7000000000000001,[21.18055556],0.00750732421875,-7.550832534903485,-10.49117601608202,-16.976530436473343,0.007866437999837217,0.0024496246660419274,0.024937414998930763
402,9334.24466,-2.4,-1.7,-0.8999999999999999,[21.20208333],0.00750732421875,-7.5610963933779,-10.493787478106634,-16.99732323427144,0.0034169163336628117,0.008233333666794351,0.025073585000427556
403,9334.29465,-2.6,-2.1,-1.2,[21.19583333],0.009979248046875,-7.576617520504888,-10.49225418351556,-17.027727737512027,0.007457385667294147,0.002060666334728012,0.024728895999942324
404,9334.344665,-2.8,-2.4,-1.7,[21.22708333],0.009979248046875,-7.586746966800226,-10.482654899125864,-17.046039806954283,0.010440688000016962,0.003456187332631089,0.025286104000770138
405,9334.394655,-3.0,-2.6,-2.1,[21.18263889],0.009002685546875,-7.601191207827619,-10.47463604141197,-17.05475106005738,0.004717406332929386,0.00599459333170671,0.02451637599915557
406,9334.444647,-3.1,-2.8,-2.4,[21.25833333],0.009002685546875,-7.6084460586083305,-10.47196648098217,-17.044800417423094,0.0008472600002278341,0.006297635667579016,0.025475624001046526
407,9334.494652,-3.2,-3.0,-2.6,[21.24861111],0.0078125,-7.627653310832396,-10.465852826344005,-17.03605940353225,0.002445197666020249,0.002913083000748884,0.024311856999702286
408,9334.544645,-3.2,-3.1,-2.8,[21.25486111],0.0078125,-7.64304019589067,-10.467354064229108,-17.033691438945038,0.0030860623337503057,0.00960209366712661,0.025681143000838347
409,9334.594733,-3.4,-3.2,-3.0,[21.22638889],0.0086212158203125,-7.653828421563951,-10.475044629456182,-17.04307083413087,0.004136687333812006,0.00399745833419729,0.024023337000471656
410,9334.644661,-3.7,-3.2,-3.1,[21.25347222],0.0086212158203125,-7.659601326035173,-10.476021166840605,-17.060843885554643,0.008399562666454585,0.00851689599949168,0.025904662999892025
411,9334.694686,-4.2,-3.4,-3.2,[21.21597222],0.013092041015625,-7.654460310130751,-10.47499231369673,-17.086766407807342,0.0026834169984795153,0.002776739333057776,0.02386281799954304
412,9334.744647,-4.6,-3.7,-3.2,[21.26388889],0.013092041015625,-7.643782205076706,-10.466337003573834,-17.102247001886457,0.0036159999999654246,0.0033271356660407037,0.026098181999259396
413,9334.794646,-4.9,-4.1,-3.4,[21.23819444],0.01910400390625,-7.6325241895723845,-10.451075086154875,-17.103924463598236,0.0001778023342922097,0.005580718998317025,0.02369529799943848
414,9334.844639,-4.9,-4.6,-3.7,[21.25972222],0.01910400390625,-7.624029099682864,-10.435102122709326,-17.097436595149603,0.002050739334663376,0.008499124665831914,0.026297702001102152
415,9334.894642,-4.9,-4.8,-4.1,[21.22986111],0.019378662109375,-7.627000364251715,-10.420128681146215,-17.094924460696237,0.0030595733333029784,0.00239437433265266,0.02349177900032373
416,9334.944638,-4.9,-4.9,-4.6,[21.27708333],0.019378662109375,-7.6293952277052846,-10.412813210177003,-17.089598077996317,0.003306385335235973,0.0020447396655072225,0.02650422100123251
417,9334.994688,-4.9,-4.9,-4.8,[21.25972222],0.019134521484375,-7.640655214927636,-10.411379788086562,-17.07460951115928,0.003811635666352231,0.0014648643336840905,0.023238259000208927
418,9335.044641,-4.7,-4.9,-4.9,[21.27222222],0.019134521484375,-7.657320238482548,-10.409670929962015,-17.075282488358916,0.005442312332888832,0.004295646000173292,0.0267147409995232
419,9335.094643,-4.4,-4.9,-4.9,[21.23472222],0.01708984375,-7.679287800596498,-10.40696652320816,-17.087602038634707,0.002123177000612486,0.0021431770001072437,0.02307574000042223
420,9335.144677,-4.1,-4.8,-4.9,[21.25416667],0.01708984375,-7.7293225387597495,-10.393490935803275,-17.081699798488234,0.008206801334381453,0.003384854666364845,0.026958259999446454
421,9335.194639,-3.9,-4.5,-4.9,[21.21597222],0.01300048828125,-7.740711383549546,-10.393340543857795,-17.073317025414404,0.005674468666256871,0.0024315516675414983,0.022872220000863308
422,9335.244632,-3.8,-4.2,-4.8,[21.29652778],0.01300048828125,-7.750961043207667,-10.38709072430028,-17.063846636109414,0.003344239667057991,0.008425155667282525,0.027120779999677325
423,9335.294634,-3.8,-3.9,-4.5,[21.25694444],0.0084075927734375,-7.773631542100111,-10.382069250773764,-17.069652340802904,0.005491843667186913,0.0026780103326018434,0.022669701000268105
424,9335.344641,-3.8,-3.8,-4.2,[21.22361111],0.0084075927734375,-7.7834769207416805,-10.369263759693329,-17.06850572311312,0.008517093334376113,0.00544814633212809,0.02733729899955506
425,9335.394631000001,-3.8,-3.8,-3.9,[21.25],0.0122833251953125,-7.789050935347079,-10.355902453003567,-17.061258944633646,0.002608717999464716,0.005536468666832661,0.02246518099855166
426,9335.444649000001,-3.8,-3.8,-3.8,[21.24236111],0.0122833251953125,-7.799833865978943,-10.342090126050763,-17.04852086381981,0.008151895664923359,0.00327805200140574,0.02755281900135742
427,9335.494632,-3.7,-3.8,-3.8,[21.23611111],0.0130615234375,-7.806240891334747,-10.332542687138174,-17.03108372882074,0.002093416333082132,0.003413427333725849,0.02225666100093804
428,9335.544629,-3.6,-3.8,-3.8,[21.23402778],0.0130615234375,-7.8067991065178575,-10.32464145501058,-17.03660124946063,0.0031703226668469142,0.0032739476664573886,0.027740338999137748
429,9335.59464,-3.3,-3.7,-3.8,[21.18541667],0.0113677978515625,-7.81651957887705,-10.308063341442786,-17.05764999991331,0.005435833332740003,0.0028376139998727012,0.02204114200139884
430,9335.64463,-3.0,-3.6,-3.8,[21.22569444],0.0113677978515625,-7.821746385168473,-10.293456673188542,-17.078712649894396,0.003037969334400259,0.008499312332787667,0.027948857999945176
431,9335.694628,-2.6,-3.3,-3.7,[21.18263889],0.0105133056640625,-7.814313203009311,-10.277283364558357,-17.09035827755436,0.005247228333246312,0.0027956256653851597,0.021845622000910225
432,9335.744630000001,-2.3,-3.0,-3.6,[21.19722222],0.0105133056640625,-7.8116974652285505,-10.260996889343692,-17.082227973085928,0.006070311999792466,0.002879135667171795,0.02815637800085824
433,9335.794631,-1.9,-2.6,-3.3,[21.23819444],0.007598876953125,-7.817144874688198,-10.244309583568132,-17.06541795502527,0.0024799800012260675,0.0024938550013757776,0.021635102999425726
434,9335.844624,-1.4,-2.3,-3.0,[21.20069444],0.007598876953125,-7.81251277003465,-10.239034722993619,-17.046963815690873,0.006154478332973667,0.006270645000768127,0.028357896999295917
435,9335.894635,-1.1,-1.9,-2.6,[21.20486111],0.0037994384765625,-7.817965797117033,-10.245509094098013,-17.031867491952415,0.00450306300081138,0.0036008643328386825,0.02142358299897751
436,9335.944661,-0.7000000000000001,-1.6,-2.3,[21.19236111],0.0037994384765625,-7.833969241761356,-10.257240285974113,-17.017023385948118,0.0023141253332141787,0.005963478666672017,0.02860241700000188
437,9335.994645,-0.4,-1.1,-1.9,[21.18888889],0.0010528564453125,-7.836231875362967,-10.275200431875499,-17.000440222265784,0.005293438332955702,0.0027481556662678486,0.021206063998761238
438,9336.044626,-0.30000000000000004,-0.7000000000000001,-1.6,[21.19305556],0.0010528564453125,-7.843410687681031,-10.288212076403868,-16.98882328788068,0.0068238843323342735,0.0029060946671961574,0.028774936001354945
439,9336.094623,-0.30000000000000004,-0.4,-1.1,[21.16666667],-0.0006256103515625,-7.8465699235597635,-10.301298144152913,-16.97783455841613,0.004046312333230162,0.006784532000892796,0.021020543999838992
440,9336.144626,-0.4,-0.30000000000000004,-0.7000000000000001,[21.18055556],-0.0006256103515625,-7.843713855302582,-10.31362456952145,-16.973364598379106,0.006396457332812133,0.0016466670003865147,0.02898245599863003
441,9336.194624,-0.4,-0.30000000000000004,-0.4,[21.14375],0.000244140625,-7.838925312625132,-10.31917048017315,-16.969520961692087,0.003588759333069902,0.008958947333667311,0.020812025000850554
442,9336.24464,-0.5,-0.4,-0.30000000000000004,[21.15486111],0.000244140625,-7.828494443121789,-10.324827769085712,-16.977998371068544,0.00213063633418642,0.009770957665750757,0.029203975000200444
443,9336.294665,-0.5,-0.4,-0.30000000000000004,[21.11180556],0.00201416015625,-7.816508063856833,-10.317907393100658,-16.99084309146002,0.0068930939996789675,0.0038933643354539527,0.02056350500060944
444,9336.344615,-0.7000000000000001,-0.5,-0.4,[21.12847222],0.00201416015625,-7.805419202444524,-10.305399845829331,-17.003940285032954,0.0015426669997395948,0.009851019665802596,0.02938649499992607
445,9336.394626,-0.7999999999999999,-0.5,-0.4,[21.12847222],0.0025634765625,-7.790582509616213,-10.281254146990053,-17.01129019590205,0.0038024050008971244,0.0015744906650070334,0.020394986000610515
446,9336.444617000001,-0.8999999999999999,-0.7000000000000001,-0.5,[21.13402778],0.0025634765625,-7.779312045131782,-10.255665199816784,-17.02025741771742,0.004690780333476141,0.0015207616670522839,0.029596014001072035
447,9336.494638,-1.0,-0.7999999999999999,-0.5,[21.1],0.0007171630859375,-7.765121446703595,-10.236288355981928,-17.033632881886803,0.004544738665572368,0.004568071999528911,0.020175465999273
448,9336.544617,-1.2,-0.8999999999999999,-0.7000000000000001,[21.12430556],0.0007171630859375,-7.754160218241233,-10.22458231273505,-17.04138750287088,0.001261094665096607,0.009078197334019933,0.02980353400016611
449,9336.594634000001,-1.2,-1.0,-0.7999999999999999,[21.10972222],0.00067138671875,-7.741487607252895,-10.217112944940482,-17.036830664664325,0.004626063000614522,0.0036010933326906525,0.019971946998339263
450,9336.644614,-1.3,-1.2,-0.8999999999999999,[21.11597222],0.00067138671875,-7.7384953512032,-10.209824511141242,-17.02562297959378,0.002098938333801925,0.00395697833300801,0.030008053001438384
451,9336.694619,-1.2,-1.2,-1.0,[21.14166667],0.0030975341796875,-7.731075753601174,-10.217630829459788,-17.013879291776725,0.005853324000781868,0.0031822613327676663,0.019779427000685246
452,9336.74462,-1.2,-1.3,-1.2,[21.09236111],0.0030975341796875,-7.727658396506074,-10.225661660377465,-17.01762049636947,0.006261167332922923,0.0008696883323864313,0.030221572998925694
453,9336.794629,-1.2,-1.2,-1.2,[21.10902778],0.006805419921875,-7.718215050289224,-10.223207651682745,-17.039069231286657,0.0036110723340243567,0.004627459333278239,0.019561908000468975
454,9336.844609,-1.2,-1.2,-1.3,[21.11180556],0.006805419921875,-7.703809573222718,-10.216514178633417,-17.070819573509795,0.004641717665435863,0.002163156999813509,0.030418091999308672
455,9336.894617,-1.3,-1.2,-1.2,[21.10138889],0.0055694580078125,-7.6895200236082974,-10.197052533399777,-17.087400681798385,0.0005772616659669438,0.004765175666761934,0.01936638799998036
456,9336.944611,-1.3,-1.2,-1.2,[21.07777778],0.0055694580078125,-7.6847319636012585,-10.166112316247135,-17.092886556569216,0.0005811676674056798,0.006560103331139544,0.030627612000898807
457,9336.994621,-1.3,-1.3,-1.2,[21.10833333],0.00439453125,-7.67930235021392,-10.1356736265823,-17.099489303150996,0.0019955009993282147,0.003426770334044704,0.019154867999532144
458,9337.044607,-1.3,-1.3,-1.2,[21.10625],0.00439453125,-7.676012904123825,-10.112688100329544,-17.112859308715844,0.0022704906659782864,0.00391388433490647,0.03083113200045773
459,9337.094647,-1.2,-1.3,-1.3,[21.12291667],-0.000244140625,-7.674659305937455,-10.090078757898942,-17.13229434273649,0.003606935999414418,0.0018129386662621982,0.01892134899935627
460,9337.144608,-1.1,-1.3,-1.3,[21.06458333],-0.000244140625,-7.67592544938893,-10.071606431026535,-17.147551087350703,0.006716665664498578,0.002166396667234949,0.031039651001265156
461,9337.194646,-1.0,-1.3,-1.3,[21.14444444],0.0004730224609375,-7.663806147323609,-10.06564633053082,-17.151406534081303,0.0035076550011581276,0.0035821550009131897,0.01871482900060073
462,9337.244604,-0.7000000000000001,-1.2,-1.3,[21.08125],0.0004730224609375,-7.659431105571789,-10.047639627406614,-17.15947054511127,0.001975793000383419,0.007451782332282164,0.031243170999005088
463,9337.294612,-0.2,-1.0,-1.3,[21.08402778],0.0019378662109375,-7.655265063877731,-10.031932354426774,-17.182215137243556,0.005105876000015996,0.005198000999371288,0.018541310000728117
464,9337.344601,0.30000000000000004,-0.7000000000000001,-1.2,[21.13472222],0.0019378662109375,-7.637180451158191,-10.043803681997046,-17.177958179687554,0.0012201153349451488,0.005987707332678838,0.03144769000027736
465,9337.394606,1.0,-0.2,-1.0,[21.12013889],-0.0047760009765625,-7.632787665905157,-10.050330334480176,-17.159012490280187,0.005371397000999423,0.002731311000388814,0.01833979000002728
466,9337.444604,1.6,0.30000000000000004,-0.7000000000000001,[21.05902778],-0.0047760009765625,-7.627691983098352,-10.058535040899212,-17.12222204696382,0.008211512000343646,0.005480750998685835,0.031658210000387044
467,9337.494615,2.4,1.0,-0.2,[21.15138889],-0.0140838623046875,-7.63174368770834,-10.108268297585758,-17.085028589351573,0.004699123333921307,0.003537240665536956,0.018123271000149543
468,9337.54463,2.5,1.6,0.30000000000000004,[21.075],-0.0140838623046875,-7.6424909234914296,-10.150218458067407,-17.074514455359708,0.008730612998988363,0.006339085000945488,0.03189172900056292
469,9337.594604,2.5,2.2,1.0,[21.12222222],-0.0141448974609375,-7.659073421810226,-10.179704215276162,-17.07182598481869,0.002454699000736582,0.007830324000678957,0.017926750999322394
470,9337.644601,2.2,2.5,1.6,[21.15277778],-0.0141448974609375,-7.652596197326077,-10.200312886020066,-17.10572167742436,0.002793730000121286,0.0033646763331489637,0.03207024900075339
471,9337.694623,1.7,2.5,2.2,[20.98125],-0.016937255859375,-7.599043639925471,-10.190435692609768,-17.154215458509498,0.002551813666286762,0.0028065503338439157,0.01770023199969728
472,9337.744598,1.1,2.2,2.5,[21.07083333],-0.016937255859375,-7.5498977462619115,-10.1564353216535,-17.209230803273762,0.005454115665997961,0.008394676000534673,0.03227476800020668
473,9337.794598,0.4,1.7,2.5,[21.07847222],-0.0124664306640625,-7.501243149019885,-10.098528322714033,-17.248547388772614,0.007941664998725173,0.002835594666976249,0.017517711999971652
474,9337.84463,0.0,1.1,2.2,[21.04861111],-0.0124664306640625,-7.435063254296121,-10.052387900100136,-17.27604020985057,0.008687873332746676,0.0023806783319741953,0.03251428799921996
475,9337.894597,-0.2,0.5,1.7,[21.06736111],-0.006561279296875,-7.3833955678747145,-10.018581923187256,-17.298065224992737,0.0028080196661903756,0.007943116001115413,0.017311192999841296
476,9337.944596,-0.4,0.2,1.1,[21.03472222],-0.006561279296875,-7.351426025659854,-9.989674090266105,-17.3347957562235,0.006069738667065394,0.006179988668009173,0.03268780699909257
477,9337.994614000001,-0.5,-0.1,0.5,[20.97986111],-0.0029296875,-7.313249214221173,-9.975273491809057,-17.384995070767484,0.0023352926673396723,0.0030471863319689874,0.017086672998630092
478,9338.044598,-0.7999999999999999,-0.30000000000000004,0.2,[21.13263889],-0.0029296875,-7.260530382510245,-9.978647536910882,-17.42767459171749,0.0024736890009080525,0.000498613666422898,0.03289732700068271
479,9338.094602000001,-1.2,-0.5,-0.1,[21.01388889],0.003204345703125,-7.246175574853949,-9.97232305634998,-17.4424314515735,0.0025682413343020016,1.0935998943750747e-05,0.01689115399858565
480,9338.144593,-1.3,-0.7999999999999999,-0.30000000000000004,[21.14930556],0.003204345703125,-7.224750989924937,-9.966692655483564,-17.41178629372478,0.008468768999591703,0.0028865746680821758,0.03309984600127791
481,9338.194633000001,-1.3,-1.2,-0.5,[21.16527778],0.00360107421875,-7.240490883103206,-9.969807266933831,-17.36442539178141,0.0025303216661995975,0.002919366001151502,0.016652633999910904
